"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1970",2.5523797078925,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1971",2.85135211850855,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1972",3.18366717734076,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1973",3.83718307899075,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1974",4.6901991581002,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1975",5.20200880556587,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1976",5.79384080833563,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1977",6.26786212135215,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1978",6.59017438577136,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1979",7.46041749970323,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1980",8.43457853337025,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1981",9.70771197782612,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1982",10.0550312282779,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1983",10.6296361962252,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1984",11.8538670902175,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1985",13.0619823709888,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1986",13.9702528799425,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1987",14.7789322108205,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1988",18.1088387994144,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1989",22.5876027086384,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1990",22.9336440702782,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1991",23.5288352122987,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1992",23.8887182284041,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1993",24.5115926793558,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1994",25.3895490483163,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1995",25.6960428257687,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1996",25.9036676427526,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1997",26.9417917276722,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1998",28.9211483162519,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1999",31.0191476573939,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2000",33.5956727672036,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2001",37.3685122986824,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2002",44.3723894582724,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2003",52.3756566617864,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2004",55.6470000000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2005",56.6647500000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2006",60.5795000000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2007",66.9602500000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2008",69.6027500000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2009",72.4212500000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2010",80.8770000000002,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2011",79.1347500000001,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2012",78.8802500000002,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2013",84.1065000000002,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2014",91.7202500000002,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2016",105.5,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2017",114.30825,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2018",112.66375,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2019",108.08375,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2020",113.9165,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2021",133.763749998987,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1970",56.7377787163047,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1971",58.2180601255542,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1972",59.2380084628386,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1973",61.3435994993749,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1974",62.2637753927267,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1975",57.9005035039275,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1976",57.5862804744498,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1977",56.4367983388549,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1978",53.7882780289788,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1979",54.3623571057234,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1980",55.284670049661,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1981",57.0098700345895,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1982",53.3672876284612,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1983",52.2295451398757,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.4401716321024,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1985",55.1683351108344,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1986",55.1048400762877,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1987",54.7896344566491,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1988",61.5443345361835,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1989",69.4399887579248,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1990",65.491994103358,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1991",66.6502613912388,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1992",65.7332484078944,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1993",65.7770213955521,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1994",65.0779814110056,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1995",63.1668660936398,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1996",60.5524697677977,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1997",60.8003348795308,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.4078775215578,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1999",65.9344662227213,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.6988568575788,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2001",69.6550100092379,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2002",81.0302971088748,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2003",91.4824957594621,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2004",90.9075733065376,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2005",88.0636466145457,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2006",89.4702152600937,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2007",91.2256976249415,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2008",88.5895376006821,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2009",87.6614524770255,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2010",94.089639968684,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2011",86.5777453205047,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2012",85.1117487941922,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2013",88.1985768966085,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2014",92.9484795991817,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2016",104.877995680037,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2017",112.138962936207,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2018",107.740203814638,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.560941105684,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2020",100.127088000228,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2021",114.575510564772,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1973",40.9202222251093,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1974",45.0634623594418,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1975",42.9199683378021,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1976",41.7044257408818,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1977",40.6310459025015,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1978",39.4633862214082,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1979",41.1628412328571,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1980",43.5727941400864,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1981",46.4066174395473,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1982",43.047915159295,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1983",41.7513895934763,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1984",43.3761365634195,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1985",44.0623487294654,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1986",42.7376588272338,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1987",40.9724729733568,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1988",44.9664947246844,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1989",51.3443623381472,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1990",49.1966511654956,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1991",48.8618400914751,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1992",49.1467721142412,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1993",50.1926514250839,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1994",51.6288812602564,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1995",51.3755051002591,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1996",50.2538992032635,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1997",50.7804798924513,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1998",52.9008379612908,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1999",55.2586698657019,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2000",58.0622631320412,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2001",62.6188612754144,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2002",72.5584882889254,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2003",84.071712025072,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2004",87.1543628472973,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2005",86.8240208096025,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2006",89.8901063726803,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2007",94.1712126186747,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2008",90.9112138433223,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2009",88.5577039873995,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2010",94.8306568954399,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2011",88.7311752753764,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2012",84.90534418803,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2013",87.6314581592754,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2014",93.2282598008075,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2016",104.714497272489,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2017",112.746810698329,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2018",110.409007505294,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2019",105.541079262278,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2020",112.290142409017,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2021",132.076310148954,
"AUS","HOUSECOST","REAL","IDX2015","A","1970",26.4392637457786,
"AUS","HOUSECOST","REAL","IDX2015","A","1971",27.5586988177133,
"AUS","HOUSECOST","REAL","IDX2015","A","1972",28.952436422307,
"AUS","HOUSECOST","REAL","IDX2015","A","1973",32.0857254080694,
"AUS","HOUSECOST","REAL","IDX2015","A","1974",34.0642708725717,
"AUS","HOUSECOST","REAL","IDX2015","A","1975",32.2421090461233,
"AUS","HOUSECOST","REAL","IDX2015","A","1976",31.5201906547054,
"AUS","HOUSECOST","REAL","IDX2015","A","1977",30.9163795729286,
"AUS","HOUSECOST","REAL","IDX2015","A","1978",29.978722763765,
"AUS","HOUSECOST","REAL","IDX2015","A","1979",30.950595364281,
"AUS","HOUSECOST","REAL","IDX2015","A","1980",31.7105689841996,
"AUS","HOUSECOST","REAL","IDX2015","A","1981",33.4218950315326,
"AUS","HOUSECOST","REAL","IDX2015","A","1982",31.3816019785418,
"AUS","HOUSECOST","REAL","IDX2015","A","1983",30.3499693258561,
"AUS","HOUSECOST","REAL","IDX2015","A","1984",31.8161237962643,
"AUS","HOUSECOST","REAL","IDX2015","A","1985",32.8796960715098,
"AUS","HOUSECOST","REAL","IDX2015","A","1986",32.5242618399629,
"AUS","HOUSECOST","REAL","IDX2015","A","1987",31.9125670446028,
"AUS","HOUSECOST","REAL","IDX2015","A","1988",36.5306600412189,
"AUS","HOUSECOST","REAL","IDX2015","A","1989",42.8130255578052,
"AUS","HOUSECOST","REAL","IDX2015","A","1990",40.8295514051749,
"AUS","HOUSECOST","REAL","IDX2015","A","1991",40.377031218927,
"AUS","HOUSECOST","REAL","IDX2015","A","1992",40.2333093149439,
"AUS","HOUSECOST","REAL","IDX2015","A","1993",40.4325145755801,
"AUS","HOUSECOST","REAL","IDX2015","A","1994",41.2244067636987,
"AUS","HOUSECOST","REAL","IDX2015","A","1995",40.5902447931305,
"AUS","HOUSECOST","REAL","IDX2015","A","1996",40.1101813981826,
"AUS","HOUSECOST","REAL","IDX2015","A","1997",41.149333817511,
"AUS","HOUSECOST","REAL","IDX2015","A","1998",43.5485442866113,
"AUS","HOUSECOST","REAL","IDX2015","A","1999",46.1662677944444,
"AUS","HOUSECOST","REAL","IDX2015","A","2000",48.3496062137202,
"AUS","HOUSECOST","REAL","IDX2015","A","2001",51.9738542875513,
"AUS","HOUSECOST","REAL","IDX2015","A","2002",60.0740042745825,
"AUS","HOUSECOST","REAL","IDX2015","A","2003",69.4599806920675,
"AUS","HOUSECOST","REAL","IDX2015","A","2004",72.7201247869484,
"AUS","HOUSECOST","REAL","IDX2015","A","2005",72.4472628690026,
"AUS","HOUSECOST","REAL","IDX2015","A","2006",74.7803475029613,
"AUS","HOUSECOST","REAL","IDX2015","A","2007",80.1294893189245,
"AUS","HOUSECOST","REAL","IDX2015","A","2008",80.649817458167,
"AUS","HOUSECOST","REAL","IDX2015","A","2009",81.7838106047512,
"AUS","HOUSECOST","REAL","IDX2015","A","2010",89.390714315752,
"AUS","HOUSECOST","REAL","IDX2015","A","2011",85.5070911046143,
"AUS","HOUSECOST","REAL","IDX2015","A","2012",83.2984203683154,
"AUS","HOUSECOST","REAL","IDX2015","A","2013",86.8037623465413,
"AUS","HOUSECOST","REAL","IDX2015","A","2014",92.9698854786736,
"AUS","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","REAL","IDX2015","A","2016",104.601118821818,
"AUS","HOUSECOST","REAL","IDX2015","A","2017",111.930359935485,
"AUS","HOUSECOST","REAL","IDX2015","A","2018",108.57956547136,
"AUS","HOUSECOST","REAL","IDX2015","A","2019",102.333805377194,
"AUS","HOUSECOST","REAL","IDX2015","A","2020",106.797188166741,
"AUS","HOUSECOST","REAL","IDX2015","A","2021",123.478106168398,
"AUS","HOUSECOST","RENT","IDX2015","A","1973",9.366454920838,
"AUS","HOUSECOST","RENT","IDX2015","A","1974",10.4147668018458,
"AUS","HOUSECOST","RENT","IDX2015","A","1975",12.1239765154971,
"AUS","HOUSECOST","RENT","IDX2015","A","1976",13.9015517376939,
"AUS","HOUSECOST","RENT","IDX2015","A","1977",15.4284444285555,
"AUS","HOUSECOST","RENT","IDX2015","A","1978",16.7046520880815,
"AUS","HOUSECOST","RENT","IDX2015","A","1979",18.1175972646996,
"AUS","HOUSECOST","RENT","IDX2015","A","1980",19.3482274185284,
"AUS","HOUSECOST","RENT","IDX2015","A","1981",20.9206951150868,
"AUS","HOUSECOST","RENT","IDX2015","A","1982",23.3819529227441,
"AUS","HOUSECOST","RENT","IDX2015","A","1983",25.4557906819738,
"AUS","HOUSECOST","RENT","IDX2015","A","1984",27.3245234155654,
"AUS","HOUSECOST","RENT","IDX2015","A","1985",29.649048706131,
"AUS","HOUSECOST","RENT","IDX2015","A","1986",32.7028265878533,
"AUS","HOUSECOST","RENT","IDX2015","A","1987",36.0756670094583,
"AUS","HOUSECOST","RENT","IDX2015","A","1988",40.200552525069,
"AUS","HOUSECOST","RENT","IDX2015","A","1989",44.0063855007981,
"AUS","HOUSECOST","RENT","IDX2015","A","1990",46.6271708283963,
"AUS","HOUSECOST","RENT","IDX2015","A","1991",48.1540635192578,
"AUS","HOUSECOST","RENT","IDX2015","A","1992",48.6098560762319,
"AUS","HOUSECOST","RENT","IDX2015","A","1993",48.8377461047182,
"AUS","HOUSECOST","RENT","IDX2015","A","1994",49.1795861474482,
"AUS","HOUSECOST","RENT","IDX2015","A","1995",50.0227937528492,
"AUS","HOUSECOST","RENT","IDX2015","A","1996",51.5496864437107,
"AUS","HOUSECOST","RENT","IDX2015","A","1997",53.0537916317239,
"AUS","HOUSECOST","RENT","IDX2015","A","1998",54.6718393339798,
"AUS","HOUSECOST","RENT","IDX2015","A","1999",56.1303620162952,
"AUS","HOUSECOST","RENT","IDX2015","A","2000",57.8623622327952,
"AUS","HOUSECOST","RENT","IDX2015","A","2001",59.6627224578402,
"AUS","HOUSECOST","RENT","IDX2015","A","2002",61.1440351430043,
"AUS","HOUSECOST","RENT","IDX2015","A","2003",62.2835102854387,
"AUS","HOUSECOST","RENT","IDX2015","A","2004",63.8559779819972,
"AUS","HOUSECOST","RENT","IDX2015","A","2005",65.2689231586153,
"AUS","HOUSECOST","RENT","IDX2015","A","2006",67.3883384235422,
"AUS","HOUSECOST","RENT","IDX2015","A","2007",71.0802288850285,
"AUS","HOUSECOST","RENT","IDX2015","A","2008",76.6408470801058,
"AUS","HOUSECOST","RENT","IDX2015","A","2009",81.7456827182102,
"AUS","HOUSECOST","RENT","IDX2015","A","2010",85.300833162604,
"AUS","HOUSECOST","RENT","IDX2015","A","2011",89.2206111525763,
"AUS","HOUSECOST","RENT","IDX2015","A","2012",92.9125016140626,
"AUS","HOUSECOST","RENT","IDX2015","A","2013",95.9662819957851,
"AUS","HOUSECOST","RENT","IDX2015","A","2014",98.3819622977451,
"AUS","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","RENT","IDX2015","A","2016",100.752062594008,
"AUS","HOUSECOST","RENT","IDX2015","A","2017",101.39016267377,
"AUS","HOUSECOST","RENT","IDX2015","A","2018",102.05103775638,
"AUS","HOUSECOST","RENT","IDX2015","A","2019",102.415712801964,
"AUS","HOUSECOST","RENT","IDX2015","A","2020",101.458537682317,
"AUS","HOUSECOST","RENT","IDX2015","A","2021",101.276237659393,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2000",58.5838607572214,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2001",59.0818235759495,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2002",59.4186807753166,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2003",59.5797863924052,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2004",58.4374011075951,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2005",61.3519481803799,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2006",63.8710541930381,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2007",66.8588310917722,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2008",67.5764833860761,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2009",70.2127571202533,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2010",76.7975000000001,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2011",81.5975000000001,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2012",87.5700000000001,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2013",92.1000000000002,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2014",95.3300000000002,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2016",108.5325,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2017",114.26,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2018",119.64,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2019",126.6,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2020",136.31125,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2000",82.1475806300082,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2001",81.7238851227279,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2002",80.8730928512554,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2003",78.648074290472,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2004",74.8018463448826,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2005",74.079023110166,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2006",74.0054619030537,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2007",74.1861911783129,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2008",73.0043645208066,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2009",76.0269050364145,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2010",82.6881197699488,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2011",85.8924115677133,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2012",89.0767877342973,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2013",94.1609066520463,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2014",95.5779898769202,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2016",105.462633889809,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2017",107.948820759627,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2018",109.969028466466,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2019",113.056834520254,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2020",123.13194736477,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2000",94.9301541014146,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2001",93.1077444562621,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2002",92.096274350943,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2003",88.477895592052,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2004",83.8710218823962,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2005",85.1295960623422,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2006",86.6759595395361,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2007",88.9794031633903,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2008",88.816715800265,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2009",88.1608854020064,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2010",92.7494370520736,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2011",95.380852962666,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2012",98.0493904686545,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2013",100.018499269714,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2014",99.5795750193764,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2016",105.309715712885,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2017",106.464433088874,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2018",107.480415513224,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2019",110.447189524385,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2020",114.231669838818,
"AUT","HOUSECOST","REAL","IDX2015","A","2000",78.0018299205398,
"AUT","HOUSECOST","REAL","IDX2015","A","2001",76.8359345823537,
"AUT","HOUSECOST","REAL","IDX2015","A","2002",76.4925335491628,
"AUT","HOUSECOST","REAL","IDX2015","A","2003",75.5356483550691,
"AUT","HOUSECOST","REAL","IDX2015","A","2004",72.8383215785416,
"AUT","HOUSECOST","REAL","IDX2015","A","2005",74.6645456309244,
"AUT","HOUSECOST","REAL","IDX2015","A","2006",76.1338052931089,
"AUT","HOUSECOST","REAL","IDX2015","A","2007",77.7652609020433,
"AUT","HOUSECOST","REAL","IDX2015","A","2008",76.9848418531522,
"AUT","HOUSECOST","REAL","IDX2015","A","2009",79.72147441641,
"AUT","HOUSECOST","REAL","IDX2015","A","2010",85.6951941582856,
"AUT","HOUSECOST","REAL","IDX2015","A","2011",88.2602454181142,
"AUT","HOUSECOST","REAL","IDX2015","A","2012",92.5399958125428,
"AUT","HOUSECOST","REAL","IDX2015","A","2013",95.3322184098621,
"AUT","HOUSECOST","REAL","IDX2015","A","2014",96.7220248610694,
"AUT","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","REAL","IDX2015","A","2016",106.986586213468,
"AUT","HOUSECOST","REAL","IDX2015","A","2017",110.683354318123,
"AUT","HOUSECOST","REAL","IDX2015","A","2018",113.575999819917,
"AUT","HOUSECOST","REAL","IDX2015","A","2019",118.137208607402,
"AUT","HOUSECOST","REAL","IDX2015","A","2020",125.503861206441,
"AUT","HOUSECOST","RENT","IDX2015","A","1966",6.67705693946615,
"AUT","HOUSECOST","RENT","IDX2015","A","1967",7.07486512479098,
"AUT","HOUSECOST","RENT","IDX2015","A","1968",7.57059493197715,
"AUT","HOUSECOST","RENT","IDX2015","A","1969",8.1230753851017,
"AUT","HOUSECOST","RENT","IDX2015","A","1970",9.04276350199559,
"AUT","HOUSECOST","RENT","IDX2015","A","1971",10.2022482155196,
"AUT","HOUSECOST","RENT","IDX2015","A","1972",11.2382178923437,
"AUT","HOUSECOST","RENT","IDX2015","A","1973",12.5412488811004,
"AUT","HOUSECOST","RENT","IDX2015","A","1974",13.1888690479556,
"AUT","HOUSECOST","RENT","IDX2015","A","1975",14.5792490953968,
"AUT","HOUSECOST","RENT","IDX2015","A","1976",17.1491460321163,
"AUT","HOUSECOST","RENT","IDX2015","A","1977",18.9640429733743,
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026383,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
